is_fraud,amount,hour,transaction_type,account_age,location_mismatch,previous_fraud_flag
0,1.91,13,transfer,616,0,0
0,16.78,16,transfer,371,0,0
1,10.87,10,transfer,1417,0,0
0,0.56,2,transfer,624,0,0
0,13.88,6,transfer,1243,0,0
0,56.78,9,cash_withdrawal,1528,0,0
0,13.14,10,cash_withdrawal,632,0,0
0,35.57,9,purchase,761,0,0
0,109.38,7,purchase,847,0,0
0,59.17,4,payment,948,0,0
0,25.1,22,purchase,1120,0,0
0,23.3,1,cash_withdrawal,1456,0,0
0,30.42,14,purchase,188,0,0
0,9.74,15,purchase,501,0,0
0,50.26,3,cash_withdrawal,876,0,0
0,22.64,21,transfer,375,0,0
0,95.65,15,cash_withdrawal,434,0,0
0,70.64,11,cash_withdrawal,1447,0,0
0,47.15,13,payment,1168,0,0
0,22.64,11,payment,1564,0,0
0,11.78,20,payment,499,0,0
0,74.84,15,transfer,6,0,0
0,33.32,15,purchase,1341,0,0
0,12.73,21,payment,1798,0,0
0,10.86,11,cash_withdrawal,1254,0,0
0,9.04,1,payment,1146,0,0
0,75.07,22,cash_withdrawal,1519,0,0
0,13.0,23,transfer,1730,0,0
0,37.4,13,payment,617,0,0
0,30.03,10,cash_withdrawal,711,0,0
0,43.33,8,purchase,475,0,0
0,104.84,21,transfer,574,0,0
0,101.15,6,cash_withdrawal,796,0,0
0,29.99,11,purchase,508,0,0
0,0.77,16,purchase,592,0,0
0,27.79,8,cash_withdrawal,175,0,0
0,46.59,5,payment,1545,0,0
0,40.8,11,purchase,692,0,0
0,52.68,19,transfer,1295,0,0
0,8.37,9,purchase,1698,0,0
0,52.0,8,payment,788,0,0
0,10.08,11,transfer,1742,0,0
0,69.42,0,transfer,572,0,0
0,20.71,1,transfer,186,0,0
0,61.88,18,cash_withdrawal,587,0,0
0,2.45,0,purchase,1118,0,0
0,26.2,15,payment,1603,0,0
0,61.04,15,cash_withdrawal,514,0,0
0,12.87,17,cash_withdrawal,1202,0,0
0,79.31,17,transfer,654,0,0
0,49.82,22,cash_withdrawal,556,0,0
0,44.28,12,purchase,1710,0,0
0,21.81,21,cash_withdrawal,295,0,0
0,32.93,11,cash_withdrawal,1255,0,0
0,45.48,8,transfer,1260,0,0
0,31.98,4,transfer,1117,0,0
0,59.92,8,cash_withdrawal,1511,0,0
0,28.43,12,transfer,44,0,0
0,11.3,15,payment,539,0,0
0,12.04,9,payment,1808,0,0
0,0.29,15,payment,1499,0,0
0,17.9,13,cash_withdrawal,39,0,0
0,69.1,1,purchase,1409,0,0
0,79.03,18,purchase,1459,0,0
0,11.31,10,transfer,289,0,0
0,159.76,18,purchase,248,0,0
0,34.9,10,purchase,1586,0,0
0,124.43,13,cash_withdrawal,359,0,0
0,61.34,14,transfer,1462,0,0
0,64.08,6,purchase,1819,0,0
0,4.44,14,payment,209,0,0
0,12.42,23,transfer,124,0,0
0,0.44,22,transfer,975,0,0
0,62.96,7,transfer,1785,0,0
0,21.11,3,payment,403,0,0
0,77.24,17,purchase,284,0,0
0,20.7,13,payment,663,0,0
0,85.56,20,transfer,576,0,0
0,7.0,17,transfer,241,0,0
0,9.52,3,cash_withdrawal,167,0,0
0,20.84,1,cash_withdrawal,1776,0,0
0,26.25,20,cash_withdrawal,561,0,0
0,21.44,5,cash_withdrawal,1723,0,0
0,72.12,10,transfer,148,0,0
0,5.1,0,payment,701,0,0
0,21.63,14,cash_withdrawal,623,0,0
0,90.77,11,payment,265,0,0
0,3.46,23,cash_withdrawal,501,0,0
0,142.66,17,purchase,279,0,0
0,214.58,4,cash_withdrawal,749,0,0
0,4.64,10,payment,903,0,0
0,17.21,23,cash_withdrawal,159,0,0
0,23.29,20,purchase,1084,0,0
0,74.89,18,payment,499,0,0
0,45.31,21,payment,1341,0,0
1,51.69,0,payment,1611,0,0
0,70.84,16,transfer,488,0,0
0,6.28,7,payment,465,0,0
0,89.55,22,transfer,228,0,0
0,61.14,15,purchase,666,0,0
0,43.06,10,payment,1380,0,0
0,110.24,18,payment,1490,0,0
0,60.25,23,payment,822,0,0
0,11.26,10,purchase,799,0,0
0,28.08,14,transfer,753,0,0
0,34.07,7,cash_withdrawal,1251,0,0
0,2.84,13,purchase,1193,0,0
0,154.65,0,purchase,1308,0,0
0,6.88,9,purchase,262,0,0
0,59.78,6,transfer,860,0,0
0,35.28,17,transfer,364,0,0
0,1.3,11,transfer,1545,0,0
0,129.35,1,transfer,98,0,0
0,95.47,17,transfer,1036,0,0
0,37.14,20,payment,784,0,0
0,13.0,6,cash_withdrawal,583,0,0
0,6.48,19,cash_withdrawal,927,0,0
0,22.58,11,transfer,1441,0,0
0,14.75,19,transfer,1525,0,0
0,35.33,13,payment,135,0,0
0,169.68,9,transfer,259,0,0
0,42.78,8,payment,916,0,0
0,110.33,22,payment,517,0,0
0,52.62,14,purchase,1775,0,0
0,32.24,19,purchase,1318,1,0
0,96.42,23,transfer,1635,0,0
0,31.87,9,payment,1464,0,0
0,101.49,18,transfer,151,0,0
1,17.24,18,purchase,1505,0,0
0,6.89,11,purchase,1282,0,0
0,96.66,22,purchase,868,0,0
0,44.27,11,purchase,1173,0,0
1,109.95,8,purchase,974,0,0
0,138.89,19,transfer,142,0,0
0,2.76,3,transfer,251,0,0
0,34.75,0,purchase,958,0,0
0,23.5,15,transfer,1770,0,0
0,49.16,0,purchase,907,0,0
0,78.89,12,purchase,644,0,0
0,16.47,2,purchase,1071,0,0
0,40.69,11,transfer,1396,0,0
0,61.67,22,transfer,94,0,0
0,7.22,8,payment,761,0,0
0,84.12,3,transfer,356,0,0
0,46.58,1,transfer,532,0,1
0,149.33,21,cash_withdrawal,692,0,0
0,20.74,21,purchase,1296,0,0
0,5.72,8,purchase,1453,0,0
0,35.31,19,transfer,648,0,0
0,4.49,23,transfer,1773,0,0
0,174.54,12,payment,702,0,0
0,1.97,13,cash_withdrawal,724,0,0
0,70.02,2,purchase,917,0,0
0,37.23,17,purchase,64,0,0
0,22.99,8,transfer,926,0,0
0,3.41,14,transfer,1188,0,0
0,48.67,21,cash_withdrawal,1413,0,0
0,44.0,23,purchase,1493,1,0
0,16.49,9,cash_withdrawal,1574,0,0
0,120.52,16,purchase,727,0,0
0,18.13,12,transfer,1555,0,0
0,29.87,0,cash_withdrawal,766,0,0
0,39.24,10,payment,1610,0,0
0,5.28,4,transfer,923,0,0
0,134.53,8,payment,653,0,0
0,23.46,6,payment,905,0,0
0,4.21,6,payment,1041,0,0
0,24.49,1,purchase,607,0,0
0,45.84,18,payment,746,0,0
0,36.04,19,purchase,940,0,0
0,59.3,17,cash_withdrawal,1325,0,0
0,2.85,9,transfer,88,0,0
0,16.74,4,purchase,563,0,0
0,85.53,15,purchase,1269,0,0
0,4.16,22,cash_withdrawal,1491,0,0
0,96.72,4,cash_withdrawal,1466,0,0
0,4.82,14,transfer,1137,0,0
0,89.93,21,cash_withdrawal,442,0,0
0,22.38,15,purchase,1032,0,0
0,47.36,3,transfer,1573,0,0
0,8.3,13,transfer,559,0,0
0,3.42,23,transfer,1124,0,0
0,12.16,16,payment,1369,0,0
0,6.84,16,payment,1709,0,0
0,18.73,20,purchase,753,0,0
0,36.12,15,payment,901,1,0
0,44.43,8,cash_withdrawal,481,0,0
0,78.0,1,transfer,703,0,0
0,53.39,10,purchase,1366,0,0
0,46.92,14,cash_withdrawal,943,0,0
0,26.53,2,transfer,1258,0,0
0,32.1,23,cash_withdrawal,793,0,0
0,26.77,15,payment,1259,0,0
0,92.31,20,cash_withdrawal,126,0,0
0,13.07,18,payment,690,0,0
0,0.29,21,cash_withdrawal,477,0,0
0,52.68,5,purchase,685,0,0
0,11.31,13,payment,372,0,0
0,110.42,4,payment,1144,0,0
0,97.97,4,transfer,542,0,0
0,3.99,5,payment,560,0,0
0,5.62,17,transfer,179,0,0
0,34.18,21,payment,1118,0,0
0,46.98,17,payment,567,0,0
0,16.07,18,payment,748,0,0
0,63.08,1,payment,951,0,0
0,45.18,16,transfer,302,0,0
0,19.64,0,purchase,1823,0,0
0,1.28,8,cash_withdrawal,1442,0,0
0,69.34,12,payment,586,0,0
0,12.09,3,payment,1476,0,0
0,89.93,4,purchase,1441,0,0
0,27.26,22,transfer,1146,1,0
0,43.03,17,cash_withdrawal,57,0,0
0,103.16,9,purchase,1809,0,0
0,99.62,3,purchase,1024,0,0
0,23.22,12,purchase,1163,0,0
1,11.72,12,purchase,1223,0,0
0,74.62,16,payment,721,0,0
0,28.38,7,cash_withdrawal,1809,0,0
0,10.66,3,payment,1385,0,0
0,117.39,22,purchase,1674,0,0
0,11.04,2,cash_withdrawal,410,0,0
0,1.31,10,purchase,646,0,0
0,1.02,11,transfer,1552,0,0
0,48.68,8,purchase,1639,0,0
0,54.19,14,purchase,1267,0,0
0,18.63,12,transfer,1114,0,0
0,19.28,4,payment,1540,0,0
0,20.74,4,cash_withdrawal,62,0,0
0,57.0,18,purchase,1236,0,0
0,2.99,10,purchase,248,0,0
0,132.34,8,transfer,1728,0,0
0,12.58,2,cash_withdrawal,497,0,0
0,401.31,17,transfer,56,1,0
0,9.41,12,purchase,459,0,0
0,73.82,11,payment,919,0,0
0,12.64,8,payment,1313,0,0
0,4.22,9,cash_withdrawal,1567,1,0
0,103.95,12,purchase,1494,0,0
0,97.86,19,transfer,1413,0,0
0,25.84,19,purchase,1445,0,0
0,60.6,12,transfer,1537,0,0
0,40.72,21,transfer,1734,0,0
0,95.85,8,cash_withdrawal,557,0,0
0,18.92,23,transfer,1583,0,0
0,37.08,9,cash_withdrawal,964,0,0
0,33.22,18,payment,1758,0,0
0,21.84,5,cash_withdrawal,1822,0,0
0,111.03,6,cash_withdrawal,1105,0,0
0,9.07,14,cash_withdrawal,444,0,0
0,8.1,21,payment,792,0,0
0,43.01,18,cash_withdrawal,1311,0,0
0,53.57,13,transfer,1308,0,0
0,10.82,15,transfer,491,0,0
0,24.77,13,cash_withdrawal,1412,0,0
0,146.46,19,transfer,1725,0,0
0,14.16,1,cash_withdrawal,1575,0,1
0,55.19,8,payment,595,0,0
0,67.38,2,transfer,408,0,0
0,29.72,5,cash_withdrawal,327,0,0
0,138.65,4,purchase,942,0,0
0,66.71,13,payment,949,0,0
0,30.62,14,purchase,1200,0,0
0,42.12,17,cash_withdrawal,1545,0,0
0,58.98,16,transfer,1814,0,0
0,44.85,8,cash_withdrawal,383,0,0
0,105.47,18,transfer,1014,0,0
0,22.07,22,cash_withdrawal,1282,1,0
0,17.83,8,cash_withdrawal,347,0,0
0,12.03,15,transfer,272,0,0
0,1.93,5,transfer,1285,0,0
0,2.2,7,cash_withdrawal,396,0,0
0,102.03,2,purchase,1716,0,0
0,56.72,21,payment,154,0,0
0,54.02,4,purchase,1551,0,0
0,47.68,6,purchase,1091,0,0
0,94.6,22,purchase,841,0,0
0,32.72,0,purchase,1723,0,0
0,102.17,21,transfer,348,0,0
0,22.27,20,purchase,1087,0,0
0,130.66,3,payment,356,0,0
0,59.98,15,transfer,1305,0,0
1,14.86,13,purchase,1065,0,0
0,41.52,0,transfer,1564,0,0
0,38.07,3,purchase,367,0,0
0,7.42,9,purchase,1015,0,0
0,44.73,10,payment,277,0,0
0,18.9,6,transfer,221,0,0
0,2.69,3,transfer,1753,0,0
0,148.46,0,cash_withdrawal,1758,0,0
0,51.29,0,purchase,61,0,0
0,104.75,16,purchase,1127,0,0
0,56.36,9,payment,1209,0,0
0,22.08,4,payment,1171,0,0
0,35.94,6,transfer,75,0,0
1,56.31,7,payment,473,0,0
0,161.26,1,transfer,1025,0,0
0,14.63,8,purchase,416,0,0
0,103.96,3,purchase,1493,0,0
0,128.9,11,transfer,1389,0,0
0,55.5,10,payment,1698,0,0
0,133.88,4,payment,17,0,0
0,25.36,11,transfer,1534,0,0
0,152.9,20,purchase,1779,0,0
0,60.66,3,transfer,1463,0,0
0,2.15,12,payment,1555,0,0
0,118.69,21,transfer,1083,0,0
1,33.13,0,purchase,1737,0,0
0,30.84,17,cash_withdrawal,1139,0,0
0,41.79,3,transfer,203,0,0
0,8.09,3,cash_withdrawal,1567,1,0
0,31.67,7,transfer,1218,0,0
0,88.93,19,payment,472,0,0
0,0.78,5,payment,1130,0,0
0,15.94,3,cash_withdrawal,879,0,0
0,0.12,3,transfer,965,0,0
0,26.87,10,payment,818,0,0
0,65.16,8,cash_withdrawal,1150,0,0
0,80.17,13,cash_withdrawal,414,0,0
0,145.19,3,transfer,1639,0,0
0,46.89,12,payment,1699,0,0
0,14.69,5,cash_withdrawal,1534,0,0
0,128.95,12,purchase,501,0,0
0,74.65,2,purchase,121,1,0
0,42.72,22,payment,1776,0,0
0,59.48,6,payment,607,0,0
0,129.06,0,purchase,1232,0,0
0,62.31,10,cash_withdrawal,1685,0,0
0,22.97,1,transfer,350,0,0
0,62.42,4,cash_withdrawal,820,0,0
0,2.06,23,payment,1217,0,0
0,24.42,21,payment,654,0,0
0,26.07,13,transfer,784,0,0
0,9.13,12,cash_withdrawal,1417,0,0
0,1.17,15,transfer,497,0,0
0,7.16,22,cash_withdrawal,392,0,0
0,53.16,14,cash_withdrawal,1737,0,0
0,81.05,2,purchase,1698,0,0
1,222.0,5,cash_withdrawal,1133,0,0
0,21.26,8,payment,929,0,0
0,45.74,2,payment,470,0,0
0,138.35,12,payment,350,0,0
0,9.14,12,purchase,775,0,1
0,63.23,21,transfer,1746,0,0
0,70.32,6,payment,149,0,0
1,4.66,4,payment,256,0,0
0,98.75,7,transfer,1413,0,0
0,83.86,7,purchase,1223,0,0
0,1.7,21,cash_withdrawal,1467,0,0
0,4.78,6,transfer,1210,0,0
0,2.52,18,cash_withdrawal,344,0,0
0,20.38,6,cash_withdrawal,677,0,0
0,35.59,22,cash_withdrawal,108,0,0
0,38.0,3,transfer,595,0,0
0,15.58,9,transfer,1104,0,0
0,121.29,12,cash_withdrawal,1277,0,0
0,22.96,3,purchase,25,0,0
0,2.33,18,purchase,283,0,0
1,17.85,9,purchase,1587,0,0
0,37.87,6,payment,887,0,0
0,26.23,4,cash_withdrawal,938,0,0
0,16.0,2,payment,620,0,0
0,7.04,21,purchase,238,0,0
0,85.51,21,transfer,938,0,0
0,277.92,21,purchase,316,0,0
0,19.99,1,payment,840,0,0
0,24.03,10,payment,463,0,0
0,48.12,9,purchase,1722,0,1
0,63.37,22,cash_withdrawal,592,0,0
0,24.88,12,transfer,840,0,0
0,117.66,6,transfer,996,0,0
0,41.05,9,purchase,1632,0,0
1,29.93,3,cash_withdrawal,1406,0,0
0,52.02,21,cash_withdrawal,1489,0,0
0,152.67,19,purchase,150,0,0
0,79.13,15,transfer,352,0,0
0,2.04,19,transfer,442,0,0
0,20.2,5,transfer,395,0,0
0,31.8,8,cash_withdrawal,1389,0,0
0,18.88,12,purchase,6,0,0
0,60.23,6,cash_withdrawal,534,0,0
0,87.51,17,transfer,220,0,0
0,65.72,13,cash_withdrawal,871,0,0
0,227.03,21,transfer,12,0,0
0,15.91,4,purchase,795,0,0
1,103.97,21,transfer,1409,0,0
0,72.75,12,payment,704,0,0
0,22.48,23,payment,458,0,0
1,66.24,7,purchase,225,0,0
0,5.49,14,cash_withdrawal,336,0,0
0,77.87,18,cash_withdrawal,167,0,0
0,38.0,8,cash_withdrawal,1340,0,0
0,17.29,5,transfer,1140,0,0
0,53.32,22,payment,498,0,0
0,51.31,13,purchase,148,0,0
0,11.75,22,cash_withdrawal,36,0,0
0,1.54,9,cash_withdrawal,1431,0,0
0,28.42,8,purchase,1409,0,0
0,42.14,16,transfer,1781,0,0
0,104.62,12,cash_withdrawal,990,0,0
0,131.71,16,transfer,1435,0,0
0,37.62,18,transfer,308,0,0
0,70.08,12,transfer,642,0,0
0,28.93,8,cash_withdrawal,240,0,0
0,68.54,0,cash_withdrawal,917,0,0
1,11.46,0,purchase,905,0,0
0,23.19,4,purchase,1391,0,0
0,50.29,7,transfer,856,0,0
0,0.92,17,cash_withdrawal,304,0,0
0,64.09,3,transfer,617,0,0
0,90.25,21,purchase,1191,0,0
0,25.47,0,transfer,554,0,0
0,29.71,14,payment,766,0,0
0,95.29,19,transfer,1325,0,0
0,74.73,3,cash_withdrawal,898,0,0
0,16.99,8,transfer,972,0,0
0,19.58,21,transfer,1229,0,0
0,56.8,23,cash_withdrawal,195,0,0
0,41.41,19,payment,1195,0,0
0,8.85,9,cash_withdrawal,1786,0,0
0,18.55,23,purchase,1640,0,0
0,115.12,14,payment,1426,0,0
0,58.27,2,payment,1063,0,0
0,213.34,1,cash_withdrawal,1772,1,0
0,72.84,21,transfer,646,0,0
0,142.34,4,purchase,252,0,0
0,12.18,23,purchase,1706,0,0
0,73.81,0,payment,1307,0,0
0,1.02,10,purchase,207,0,0
0,55.55,11,payment,500,0,0
0,31.68,2,payment,1167,0,0
0,21.29,22,purchase,19,0,0
0,99.17,15,payment,1726,0,0
0,96.3,13,transfer,1600,0,0
0,1.13,11,payment,1766,0,0
0,47.02,19,transfer,819,0,0
0,22.93,15,transfer,687,0,0
0,26.86,20,transfer,20,0,0
0,89.2,7,purchase,1812,0,0
0,18.54,16,transfer,448,0,0
0,143.28,16,purchase,1250,0,0
0,9.9,6,cash_withdrawal,1767,0,0
0,54.34,14,transfer,1125,0,0
0,55.75,8,payment,739,0,0
0,14.53,3,cash_withdrawal,294,0,0
0,19.63,7,cash_withdrawal,1574,0,0
0,90.03,9,transfer,65,0,0
0,71.73,14,purchase,499,0,0
0,19.96,22,cash_withdrawal,76,0,0
0,38.17,17,transfer,901,0,0
0,3.18,13,cash_withdrawal,1728,0,0
0,11.71,4,cash_withdrawal,635,0,0
0,33.26,8,transfer,1149,0,0
0,4.49,12,payment,27,0,0
0,92.68,18,payment,1639,0,0
1,63.29,10,payment,1300,0,0
0,143.79,11,cash_withdrawal,1596,0,0
0,59.12,2,purchase,680,0,0
0,141.01,1,purchase,83,0,0
0,40.43,22,cash_withdrawal,486,0,0
0,45.84,21,cash_withdrawal,1487,0,0
0,188.55,14,transfer,6,0,0
0,51.38,4,purchase,969,0,0
0,1.56,6,cash_withdrawal,1700,0,0
1,64.33,3,payment,368,0,0
0,117.94,4,purchase,471,0,0
0,79.38,15,cash_withdrawal,1738,0,0
0,43.83,14,transfer,1473,0,0
0,55.63,15,transfer,689,0,0
0,231.23,3,purchase,370,0,0
0,4.75,5,payment,1364,0,0
0,55.02,17,purchase,1692,0,0
0,16.66,2,cash_withdrawal,278,0,0
0,51.1,21,payment,340,0,0
0,46.78,23,cash_withdrawal,815,0,0
0,8.33,4,payment,614,0,0
0,11.58,1,payment,1104,0,0
0,48.59,22,cash_withdrawal,1730,0,0
0,6.86,15,purchase,793,0,0
0,15.41,5,transfer,603,0,0
1,90.16,14,payment,67,0,0
1,19.81,17,payment,215,0,0
0,33.48,5,transfer,416,0,0
0,141.63,12,purchase,1169,0,0
0,12.88,23,transfer,552,0,0
0,24.68,12,purchase,1748,1,0
0,46.63,0,payment,1310,0,0
0,70.39,15,payment,571,0,0
0,115.96,3,cash_withdrawal,540,0,0
0,123.53,16,purchase,1071,0,0
0,74.95,17,transfer,1261,0,0
0,12.96,15,purchase,117,0,0
0,1.26,0,purchase,151,0,0
1,24.21,5,purchase,1107,0,0
0,7.63,10,purchase,1081,0,0
0,61.96,5,transfer,1753,0,0
0,54.11,16,cash_withdrawal,984,0,0
0,2.25,3,payment,1409,0,0
0,90.58,13,transfer,1244,0,0
0,14.3,13,transfer,1309,0,0
0,28.3,19,payment,1004,0,0
0,55.12,7,cash_withdrawal,1778,0,0
0,28.05,21,transfer,434,0,0
0,29.11,1,payment,320,0,0
1,3.39,4,cash_withdrawal,1635,0,0
0,25.66,3,cash_withdrawal,242,0,0
0,72.38,9,purchase,465,0,0
0,123.36,19,transfer,203,0,0
0,26.68,23,cash_withdrawal,549,0,0
0,27.55,20,transfer,758,0,0
0,60.64,2,payment,1469,0,0
0,143.04,15,transfer,1664,0,0
1,15.53,9,cash_withdrawal,1159,0,0
0,29.0,14,payment,858,0,0
0,79.48,3,payment,1600,0,0
0,47.04,0,purchase,786,0,0
0,5.86,21,payment,541,0,0
0,49.41,14,cash_withdrawal,487,0,0
0,10.34,9,purchase,1762,0,0
0,35.69,19,cash_withdrawal,572,0,0
0,37.66,21,cash_withdrawal,1510,0,0
0,104.46,17,purchase,1590,0,0
1,31.04,15,purchase,840,0,0
0,16.39,20,transfer,661,0,0
0,13.13,8,cash_withdrawal,405,0,0
0,103.67,23,transfer,1594,0,0
0,9.38,18,payment,1457,0,0
0,27.74,16,payment,1572,0,0
0,10.36,9,transfer,657,0,0
0,74.21,18,purchase,1274,0,0
0,32.16,7,payment,1104,0,0
0,21.63,18,purchase,949,0,0
0,22.4,4,transfer,15,0,0
0,95.6,1,purchase,975,0,0
0,40.35,14,cash_withdrawal,1064,0,0
0,63.27,16,payment,1105,0,0
0,113.67,9,purchase,1534,0,0
0,116.01,20,purchase,307,0,0
0,19.91,20,cash_withdrawal,705,0,0
0,152.3,21,purchase,397,0,0
0,1.26,1,transfer,678,1,0
0,23.65,8,transfer,970,0,0
0,113.07,1,transfer,865,0,0
0,16.05,17,payment,1228,0,0
0,15.95,11,purchase,211,0,0
0,18.02,14,payment,399,0,0
0,47.38,20,payment,1397,0,0
0,28.84,19,purchase,1413,0,0
0,64.87,5,purchase,258,0,0
0,112.65,17,transfer,115,0,0
0,56.07,12,payment,334,0,0
0,11.44,3,payment,349,0,0
0,134.92,11,purchase,233,0,0
0,15.36,8,payment,1533,0,0
0,8.12,1,cash_withdrawal,449,0,0
0,4.71,15,purchase,1101,0,0
0,41.44,0,transfer,828,0,0
0,6.04,3,cash_withdrawal,608,0,0
0,7.47,14,cash_withdrawal,98,0,0
0,17.84,19,transfer,568,0,0
0,16.54,0,cash_withdrawal,1654,0,0
1,46.35,19,cash_withdrawal,462,0,0
0,84.84,14,cash_withdrawal,500,0,0
0,71.64,2,payment,631,0,0
0,15.22,12,cash_withdrawal,1062,0,0
0,14.07,17,cash_withdrawal,1721,0,0
0,168.76,12,purchase,1382,0,0
0,0.41,9,transfer,1266,0,0
0,105.9,19,payment,1075,0,0
0,11.14,23,payment,1449,0,0
0,147.14,6,transfer,127,0,0
0,20.95,7,payment,1127,0,0
0,29.02,0,payment,477,0,0
0,61.4,17,payment,1253,0,0
0,44.3,11,purchase,723,0,0
0,19.13,17,purchase,436,0,0
0,40.35,23,payment,1409,1,0
0,65.6,11,transfer,85,0,0
0,2.16,19,transfer,1383,0,0
0,0.56,8,purchase,786,0,0
0,30.63,1,purchase,27,0,0
0,7.07,13,cash_withdrawal,860,0,0
0,54.58,3,purchase,72,0,0
0,12.04,14,payment,1119,0,0
0,28.36,16,purchase,588,0,0
0,11.01,18,cash_withdrawal,1450,0,0
0,39.76,5,cash_withdrawal,1030,0,0
0,6.17,8,transfer,1114,0,0
0,1.17,16,transfer,1616,0,0
0,2.62,14,payment,1246,0,0
0,154.24,4,purchase,1619,0,0
0,7.67,17,cash_withdrawal,1618,0,0
0,61.63,22,cash_withdrawal,152,0,0
0,3.52,3,transfer,1581,0,0
0,5.72,20,transfer,1236,0,0
0,35.55,23,purchase,583,0,0
0,31.26,1,cash_withdrawal,1287,0,0
0,151.39,18,transfer,1406,0,0
0,144.87,4,purchase,1594,0,0
0,75.62,3,purchase,57,0,0
0,46.08,4,purchase,426,0,0
0,30.34,18,transfer,1647,0,0
0,22.02,12,transfer,142,0,0
0,146.96,15,transfer,568,0,0
0,46.18,11,payment,1548,0,0
0,43.26,8,payment,1039,0,0
0,13.19,23,payment,1032,0,0
0,2.39,15,transfer,1255,0,0
1,145.19,13,transfer,1210,0,0
0,18.82,21,payment,1077,0,0
0,29.22,0,cash_withdrawal,137,0,0
0,6.09,19,cash_withdrawal,174,0,0
0,90.68,22,cash_withdrawal,860,0,0
0,1.4,20,cash_withdrawal,219,0,0
0,89.79,3,payment,1287,0,0
0,7.56,8,purchase,255,0,0
0,108.83,23,purchase,812,0,0
1,65.42,18,cash_withdrawal,270,0,0
1,9.0,13,transfer,1611,0,0
0,41.71,21,cash_withdrawal,224,0,0
0,18.75,11,cash_withdrawal,883,0,0
0,9.81,3,purchase,604,0,0
0,98.01,6,transfer,1158,0,0
0,25.84,16,purchase,1187,0,0
0,25.42,0,transfer,1734,0,0
0,9.31,13,payment,701,0,0
0,24.15,14,purchase,920,0,0
0,102.64,11,payment,73,0,0
0,22.56,11,payment,898,0,0
0,151.42,5,cash_withdrawal,1742,0,0
0,146.23,12,transfer,947,0,0
0,7.83,15,purchase,543,0,1
1,9.76,13,cash_withdrawal,631,0,0
0,99.27,6,purchase,795,0,0
0,24.94,15,payment,1508,0,0
0,0.22,22,purchase,878,0,0
0,16.0,8,purchase,1695,0,0
0,45.52,13,cash_withdrawal,1279,0,0
0,80.29,23,transfer,757,0,0
0,7.16,6,purchase,618,0,0
0,5.86,11,payment,198,0,0
0,127.61,2,payment,1451,0,0
0,69.54,13,cash_withdrawal,493,0,0
0,44.55,18,payment,1656,0,0
0,73.31,10,purchase,82,0,0
0,28.01,4,transfer,1332,0,0
0,71.04,22,purchase,1806,0,0
0,23.25,12,cash_withdrawal,1723,0,0
0,13.99,9,payment,1812,0,0
0,65.28,6,purchase,374,0,0
0,27.21,16,purchase,1588,0,0
0,199.17,15,payment,1483,0,0
0,21.5,7,transfer,501,0,0
0,127.38,16,transfer,357,0,0
1,135.13,12,transfer,1320,0,0
0,13.84,10,payment,580,0,0
0,80.03,19,purchase,300,0,0
0,28.38,17,cash_withdrawal,646,0,0
0,124.76,4,purchase,1367,0,0
0,29.9,5,payment,120,1,0
0,68.19,19,payment,1593,0,0
0,31.46,13,purchase,186,0,0
0,12.93,11,payment,584,0,0
0,11.12,3,purchase,1182,0,0
0,27.71,6,purchase,1252,0,0
0,70.43,10,transfer,308,0,0
1,46.45,19,payment,234,0,0
0,58.34,1,payment,1035,0,0
0,16.59,3,transfer,175,0,0
0,32.83,6,transfer,773,0,0
0,2.27,0,transfer,643,0,0
0,85.06,14,cash_withdrawal,911,0,0
1,229.72,19,payment,1026,0,0
0,26.12,21,purchase,761,0,0
0,0.55,23,purchase,1736,0,0
0,9.3,7,purchase,182,0,0
0,52.85,4,payment,942,0,0
0,47.35,13,cash_withdrawal,350,0,0
0,77.53,17,payment,639,0,0
0,14.64,2,payment,1406,0,0
0,72.12,1,payment,1321,0,0
0,58.24,21,payment,1221,0,0
0,19.49,15,payment,1310,0,0
0,39.43,13,cash_withdrawal,1580,0,0
0,7.97,15,transfer,1546,0,0
0,30.13,10,purchase,225,0,0
0,106.51,16,payment,1752,0,0
0,27.34,2,payment,1747,0,0
0,91.49,22,payment,286,0,0
0,44.61,22,purchase,1753,0,0
0,10.65,4,cash_withdrawal,1355,0,0
0,43.51,2,purchase,1585,0,0
0,35.26,14,cash_withdrawal,1187,0,0
0,25.43,22,transfer,193,0,0
0,6.37,4,payment,1169,0,0
0,26.95,21,cash_withdrawal,671,0,0
0,3.78,2,purchase,692,0,0
0,5.2,5,cash_withdrawal,538,0,0
0,26.89,22,cash_withdrawal,612,0,0
0,18.22,13,transfer,901,0,0
0,129.88,23,payment,1647,0,0
0,23.56,1,payment,1294,0,0
0,70.91,17,purchase,51,0,0
0,37.78,5,purchase,1551,0,0
0,60.88,23,transfer,128,0,0
0,15.06,4,cash_withdrawal,1676,0,0
0,142.28,13,cash_withdrawal,1778,0,0
0,37.76,16,purchase,1070,0,0
1,88.99,10,payment,234,0,0
1,22.71,0,cash_withdrawal,448,0,0
0,5.28,9,transfer,584,0,0
1,56.0,8,purchase,1467,0,0
0,0.39,19,cash_withdrawal,503,0,0
0,32.25,11,payment,607,0,0
0,10.71,0,payment,922,0,0
0,49.36,23,transfer,285,0,0
0,194.17,17,transfer,1156,0,0
0,31.22,11,purchase,1500,0,0
